0037976368,15066,0320,00000,0,00000,0003,00000,0,0,04984,1581,07881,1,0

0037976468,15066,0320,00000,0,00003,0000,00000,0,0,04966,1782,08848,1,0

0037976568,15043,0545,00000,0,00000,0000,00000,0,0,04967,1341,06662,1,0

0037976668,15043,0545,00000,0,00000,0002,00000,0,0,04980,1319,06572,1,0

0037976768,15043,0545,00000,0,00000,0003,00000,0,0,04974,1480,07359,1,0

0037976868,15047,0374,00000,0,00001,0001,00000,0,0,04982,0963,04796,1,0

0037976968,15047,0374,00000,0,00000,0008,00000,0,0,04971,1262,06274,1,0

0037977068,15047,0374,00000,0,00000,0000,00000,0,0,04968,1291,06418,1,0

0037977168,15041,0480,00000,0,00001,0000,00000,0,0,04978,0932,04639,1,0

0037977268,15041,0480,00000,0,00000,0000,00000,0,0,04976,1326,06602,1,0

0037977368,15041,0480,00000,0,00000,0000,00000,0,0,04981,0880,04385,1,0

0037977468,15035,0368,00000,0,00001,0000,00000,0,0,04985,0864,04310,1,0

0037977568,15035,0368,00000,0,00002,0000,00000,0,0,04963,1538,07631,1,0

0037977668,15035,0368,00000,0,00000,0002,00000,0,0,04979,1376,06848,1,0

0037977768,15008,0505,00000,0,00000,0000,00000,0,0,04975,1384,06884,1,0

0037977868,15008,0505,00000,0,00000,0000,00000,0,0,04958,1946,09647,1,0

0037977968,15008,0505,00000,0,00000,0000,00000,0,0,04962,1684,08359,1,0

0037978068,15002,0716,00000,0,00000,0004,00000,0,0,04968,1635,08125,1,0

0037978168,15002,0716,00000,0,00000,0001,00000,0,0,04971,1381,06861,1,0

0037978268,15002,0716,00000,0,00000,0000,00000,0,0,04964,1740,08636,1,0

0037978368,14995,0692,00000,0,00001,0000,00000,0,0,04980,1003,04995,1,0

0037978468,14995,0692,00000,0,00002,0000,00000,0,0,04985,0974,04857,1,0

0037978568,14995,0692,00000,0,00001,0000,00000,0,0,04979,0986,04911,1,0

0037978668,15030,0409,00000,0,00000,0000,00000,0,0,04980,0977,04870,1,0

0037978768,15030,0409,00000,0,00000,0000,00000,0,0,04982,0989,04929,1,0

0037978868,15030,0409,00000,0,00000,0006,00000,0,0,04981,0992,04942,1,0

0037978968,15039,0389,00000,0,00004,0000,00000,0,0,04978,0964,04800,1,0

0037979068,15039,0389,00000,0,00000,0000,00000,0,0,04985,0979,04879,1,0

0037979168,15039,0389,00000,0,00000,0000,00000,0,0,04981,0962,04795,1,0

0037979268,15047,0396,00000,0,00000,0000,00000,0,0,04985,0968,04825,1,0

0037979368,15047,0396,00000,0,00000,0000,00000,0,0,04974,1374,06832,1,0

0037979468,15047,0396,00000,0,00000,0000,00000,0,0,04970,1372,06820,1,0

0037979568,15007,0544,00000,0,00000,0005,00000,0,0,04967,1380,06852,1,0

0037979668,15007,0544,00000,0,00000,0000,00000,0,0,04966,1689,08387,1,0

0037979768,15007,0544,00000,0,00006,0001,00000,0,0,04980,1365,06802,1,0

0037979868,15015,0564,00000,0,00000,0002,00000,0,0,04967,1390,06904,1,0

0037979968,15015,0564,00000,0,00000,0002,00000,0,0,04974,1399,06960,1,0

0037980068,15015,0564,00000,0,00001,0000,00000,0,0,04979,1352,06732,1,0

0037980168,15020,0537,00000,0,00000,0000,00000,0,0,04972,1636,08137,1,0

0037980268,15020,0537,00000,0,00000,0000,00000,0,0,04971,1355,06734,1,0

0037980368,15020,0537,00000,0,00003,0000,00000,0,0,04977,1353,06737,1,0

0037980468,15048,0500,00000,0,00000,0000,00000,0,0,04979,1358,06762,1,0

0037980568,15048,0500,00000,0,00003,0001,00000,0,0,04975,1341,06669,1,0

0037980668,15048,0500,00000,0,00003,0000,00000,0,0,04971,1358,06752,1,0

0037980768,15031,0515,00000,0,00000,0000,00000,0,0,04973,1370,06813,1,0

0037980868,15031,0515,00000,0,00000,0000,00000,0,0,04976,1346,06695,1,0

0037980968,15031,0515,00000,0,00003,0000,00000,0,0,04980,1342,06685,1,0

0037981068,15020,0523,00000,0,00000,0005,00000,0,0,04973,1348,06707,1,0

0037981168,15020,0523,00000,0,00000,0000,00000,0,0,04973,1343,06682,1,0

0037981268,15020,0523,00000,0,00000,0000,00000,0,0,04974,1359,06761,1,0

0037981368,15012,0595,00000,0,00000,0005,00000,0,0,04967,1342,06665,1,0

0037981468,15012,0595,00000,0,00000,0000,00000,0,0,04971,1407,06991,1,0

0037981568,15012,0595,00000,0,00000,0000,00000,0,0,04969,1441,07161,1,0

0037981668,15042,0518,00000,0,00003,0000,00000,0,0,04965,1649,08190,1,0

0037981768,15042,0518,00000,0,00001,0002,00000,0,0,04964,1686,08372,1,0

0037981868,15042,0518,00000,0,00003,0000,00000,0,0,04982,1392,06935,1,0

0037981968,15024,0551,00000,0,00000,0005,00000,0,0,04976,1382,06880,1,0

0037982068,15024,0551,00000,0,00000,0008,00000,0,0,04970,1337,06645,1,0

0037982168,15024,0551,00000,0,00000,0000,00000,0,0,04971,1404,06978,1,0

0037982268,15002,0585,00000,0,00002,0000,00000,0,0,04979,1358,06760,1,0

0037982368,15002,0585,00000,0,00003,0006,00000,0,0,04979,1339,06664,1,0

0037982468,15002,0585,00000,0,00000,0000,00000,0,0,04976,1406,07001,1,0

0037982568,15023,0541,00000,0,00000,0000,00000,0,0,04973,1342,06677,1,0

0037982668,15023,0541,00000,0,00000,0001,00000,0,0,04972,1364,06783,1,0

0037982768,15023,0541,00000,0,00000,0000,00000,0,0,04982,1345,06700,1,0

0037982868,15024,0537,00000,0,00004,0000,00000,0,0,04973,1656,08238,1,0

0037982968,15024,0537,00000,0,00000,0000,00000,0,0,04980,1349,06721,1,0

0037983068,15024,0537,00000,0,00001,0000,00000,0,0,04980,1356,06754,1,0

