0038501068,15008,0607,00000,0,00000,0000,00000,0,0,04975,1331,06619,1,0

0038501168,15008,0607,00000,0,00002,0002,00000,0,0,04973,1339,06658,1,0

0038501268,15008,0607,00000,0,00000,0000,00000,0,0,04980,1025,05107,1,0

0038501368,15060,0379,00000,0,00000,0002,00000,0,0,04978,1005,05004,1,0

0038501468,15060,0379,00000,0,00005,0009,00000,0,0,04986,1003,04999,1,0

0038501568,15060,0379,00000,0,00000,0000,00000,0,0,04980,0965,04809,1,0

0038501668,15044,0404,00000,0,00003,0003,00000,0,0,04983,0991,04936,1,0

0038501768,15044,0404,00000,0,00000,0000,00000,0,0,04971,1033,05137,1,0

0038501868,15044,0404,00000,0,00000,0003,00000,0,0,04983,1025,05106,1,0

0038501968,15033,0410,00000,0,00000,0000,00000,0,0,04982,1180,05877,1,0

0038502068,15033,0410,00000,0,00000,0000,00000,0,0,04974,1041,05181,1,0

0038502168,15033,0410,00000,0,00001,0005,00000,0,0,04979,1037,05162,1,0

0038502268,15058,0361,00000,0,00000,0000,00000,0,0,04979,1030,05127,1,0

0038502368,15058,0361,00000,0,00000,0005,00000,0,0,04978,1038,05166,1,0

0038502468,15058,0361,00000,0,00000,0003,00000,0,0,04971,0958,04761,1,0

0038502568,15030,0424,00000,0,00000,0000,00000,0,0,04979,1058,05267,1,0

0038502668,15030,0424,00000,0,00005,0000,00000,0,0,04987,0964,04806,1,0

0038502768,15030,0424,00000,0,00002,0000,00000,0,0,04982,1025,05108,1,0

0038502868,15074,0384,00000,0,00000,0000,00000,0,0,04984,0904,04508,1,0

0038502968,15074,0384,00000,0,00000,0000,00000,0,0,04979,0909,04523,1,0

0038503068,15074,0384,00000,0,00001,0000,00000,0,0,04976,1380,06865,1,0

0038503168,15051,0558,00000,0,00000,0000,00000,0,0,04969,1582,07861,1,0

0038503268,15051,0558,00000,0,00000,0000,00000,0,0,04955,1645,08150,1,0

0038503368,15051,0558,00000,0,00001,0000,00000,0,0,04969,1665,08276,1,0

0038503468,14999,0669,00000,0,00000,0001,00000,0,0,04961,1662,08245,1,0

0038503568,14999,0669,00000,0,00000,0003,00000,0,0,04961,1681,08343,1,0

0038503668,14999,0669,00000,0,00001,0000,00000,0,0,04975,1419,07056,1,0

0038503768,14995,0676,00000,0,00000,0000,00000,0,0,04980,1005,05009,1,0

0038503868,14995,0676,00000,0,00001,0000,00000,0,0,04984,0985,04910,1,0

0038503968,14995,0676,00000,0,00000,0005,00000,0,0,04975,0989,04918,1,0

0038504068,15026,0398,00000,0,00003,0000,00000,0,0,04981,0989,04929,1,0

0038504168,15026,0398,00000,0,00003,0001,00000,0,0,04982,1043,05197,1,0

0038504268,15026,0398,00000,0,00001,0000,00000,0,0,04983,0986,04911,1,0

0038504368,15042,0361,00000,0,00004,0000,00000,0,0,04989,0997,04975,1,0

0038504468,15042,0361,00000,0,00000,0000,00000,0,0,04981,0970,04835,1,0

0038504568,15042,0361,00000,0,00000,0000,00000,0,0,04976,0993,04942,1,0

0038504668,15058,0437,00000,0,00000,0000,00000,0,0,04972,1340,06660,1,0

0038504768,15058,0437,00000,0,00000,0000,00000,0,0,04972,1377,06852,1,0

0038504868,15058,0437,00000,0,00002,0000,00000,0,0,04978,1384,06890,1,0

0038504968,15036,0517,00000,0,00000,0004,00000,0,0,04961,1646,08166,1,0

0038505068,15036,0517,00000,0,00000,0000,00000,0,0,04970,1369,06803,1,0

0038505168,15036,0517,00000,0,00002,0003,00000,0,0,04969,1383,06873,1,0

0038505268,15033,0712,00000,0,00000,0000,00000,0,0,04961,1515,07518,1,0

0038505368,15033,0712,00000,0,00004,0000,00000,0,0,04972,1462,07268,1,0

0038505468,15033,0712,00000,0,00000,0000,00000,0,0,04975,1404,06984,1,0

0038505568,15015,0619,00000,0,00000,0000,00000,0,0,04968,1440,07155,1,0

0038505668,15015,0619,00000,0,00002,0000,00000,0,0,04974,1462,07272,1,0

0038505768,15015,0619,00000,0,00000,0002,00000,0,0,04973,1349,06712,1,0

0038505868,15020,0572,00000,0,00004,0000,00000,0,0,04980,1370,06826,1,0

