0002678469,15048,0429,00000,0,00000,0000,00000,0,0,04967,1495,07422,1,0

0002678569,15048,0429,00000,0,00000,0000,00000,0,0,04976,1434,07139,1,0

0002678669,14990,0605,00000,0,00003,0000,00000,0,0,04977,1511,07522,1,0

0002678769,14990,0605,00000,0,00000,0000,00000,0,0,04974,1270,06319,1,0

0002678869,14990,0605,00000,0,00004,0004,00000,0,0,04969,1216,06046,1,0

0002678969,15019,0543,00000,0,00005,0000,00000,0,0,04966,1435,07126,1,0

0002679069,15019,0543,00000,0,00001,0001,00000,0,0,04971,1440,07159,1,0

0002679169,15019,0543,00000,0,00004,0001,00000,0,0,04981,1256,06256,1,0

0002679269,15013,0563,00000,0,00000,0000,00000,0,0,04972,1370,06815,1,0

0002679369,15013,0563,00000,0,00003,0002,00000,0,0,04973,1468,07301,1,0

0002679469,15013,0563,00000,0,00000,0000,00000,0,0,04980,1243,06192,1,0

0002679569,15037,0511,00000,0,00000,0000,00000,0,0,04980,1373,06842,1,0

0002679669,15037,0511,00000,0,00004,0000,00000,0,0,04975,1412,07024,1,0

0002679769,15037,0511,00000,0,00000,0000,00000,0,0,04976,1239,06169,1,0

0002679869,15021,0565,00000,0,00003,0000,00000,0,0,04980,1236,06159,1,0

0002679969,15021,0565,00000,0,00000,0001,00000,0,0,04969,1513,07520,1,0

0002680069,15021,0565,00000,0,00000,0007,00000,0,0,04976,1466,07298,1,0

0002680169,15031,0566,00000,0,00000,0000,00000,0,0,04974,1322,06576,1,0

0002680269,15031,0566,00000,0,00000,0000,00000,0,0,04977,1476,07346,1,0

0002680369,15031,0566,00000,0,00000,0000,00000,0,0,04975,1548,07702,1,0

0002680469,15004,0612,00000,0,00000,0003,00000,0,0,04985,1319,06575,1,0

0002680569,15004,0612,00000,0,00001,0001,00000,0,0,04977,1272,06331,1,0

0002680669,15004,0612,00000,0,00000,0002,00000,0,0,04973,1236,06150,1,0

0002680769,15008,0534,00000,0,00002,0003,00000,0,0,04971,1342,06669,1,0

0002680869,15008,0534,00000,0,00001,0003,00000,0,0,04973,1324,06588,1,0

0002680969,15008,0534,00000,0,00003,0000,00000,0,0,04981,1383,06891,1,0

0002681069,15031,0509,00000,0,00000,0001,00000,0,0,04981,1440,07175,1,0

0002681169,15031,0509,00000,0,00000,0000,00000,0,0,04974,1316,06546,1,0

0002681269,15031,0509,00000,0,00000,0000,00000,0,0,04975,1284,06386,1,0

0002681369,15024,0512,00000,0,00002,0003,00000,0,0,04970,1336,06639,1,0

0002681469,15024,0512,00000,0,00003,0002,00000,0,0,04982,1368,06816,1,0

0002681569,15024,0512,00000,0,00000,0000,00000,0,0,04975,1319,06559,1,0

0002681669,15018,0542,00000,0,00000,0006,00000,0,0,04983,1347,06710,1,0

0002681769,15018,0542,00000,0,00000,0000,00000,0,0,04977,1324,06592,1,0

0002681869,15018,0542,00000,0,00001,0001,00000,0,0,04972,1335,06634,1,0

0002681969,15018,0539,00000,0,00000,0000,00000,0,0,04974,1278,06356,1,0

0002682069,15018,0539,00000,0,00000,0000,00000,0,0,04973,1410,07013,1,0

0002682169,15018,0539,00000,0,00000,0000,00000,0,0,04979,1331,06627,1,0

0002682269,15019,0515,00000,0,00000,0000,00000,0,0,04979,1294,06440,1,0

0002682369,15019,0515,00000,0,00003,0000,00000,0,0,04972,1277,06351,1,0

0002682469,15019,0515,00000,0,00000,0000,00000,0,0,04971,1255,06239,1,0

0002682569,15060,0444,00000,0,00000,0000,00000,0,0,04977,1377,06854,1,0

0002682669,15060,0444,00000,0,00000,0000,00000,0,0,04978,1308,06511,1,0

0002682769,15060,0444,00000,0,00000,0003,00000,0,0,04964,1427,07088,1,0

0002682869,15041,0474,00000,0,00001,0000,00000,0,0,04973,1301,06470,1,0

0002682969,15041,0474,00000,0,00000,0000,00000,0,0,04973,1405,06989,1,0

0002683069,15041,0474,00000,0,00000,0003,00000,0,0,04971,1323,06574,1,0

0002683169,15021,0496,00000,0,00002,0003,00000,0,0,04976,1444,07187,1,0

0002683269,15021,0496,00000,0,00000,0000,00000,0,0,04984,1252,06242,1,0

0002683369,15021,0496,00000,0,00000,0008,00000,0,0,04952,1850,09159,1,0

0002683469,15041,0498,00000,0,00000,0000,00000,0,0,04969,1251,06218,1,0

0002683569,15041,0498,00000,0,00004,0000,00000,0,0,04974,1344,06687,1,0

0002683669,15041,0498,00000,0,00005,0000,00000,0,0,04971,1403,06974,1,0

0002683769,15022,0520,00000,0,00000,0004,00000,0,0,04976,1348,06707,1,0

0002683869,15022,0520,00000,0,00001,0005,00000,0,0,04976,1340,06670,1,0

0002683969,15022,0520,00000,0,00004,0001,00000,0,0,04979,1354,06741,1,0

0002684069,15015,0541,00000,0,00000,0000,00000,0,0,04971,1357,06746,1,0

0002684169,15015,0541,00000,0,00001,0000,00000,0,0,04971,1236,06145,1,0

0002684269,15015,0541,00000,0,00000,0000,00000,0,0,04977,1213,06036,1,0

0002684369,15040,0462,00000,0,00000,0000,00000,0,0,04963,1603,07954,1,0

0002684469,15040,0462,00000,0,00000,0000,00000,0,0,04971,1255,06239,1,0

0002684569,15040,0462,00000,0,00000,0000,00000,0,0,04967,1289,06403,1,0

0002684669,15031,0560,00000,0,00000,0001,00000,0,0,04970,1213,06028,1,0

0002684769,15031,0560,00000,0,00000,0002,00000,0,0,04980,1316,06557,1,0

0002684869,15031,0560,00000,0,00000,0000,00000,0,0,04972,1195,05939,1,0

0002684969,15030,0475,00000,0,00000,0003,00000,0,0,04982,1263,06290,1,0

0002685069,15030,0475,00000,0,00000,0000,00000,0,0,04981,1299,06470,1,0

0002685169,15030,0475,00000,0,00000,0000,00000,0,0,04974,1316,06546,1,0

0002685269,15007,0640,00000,0,00000,0001,00000,0,0,04977,1286,06400,1,0

0002685369,15007,0640,00000,0,00004,0004,00000,0,0,04980,1252,06238,1,0

0002685469,15007,0640,00000,0,00000,0000,00000,0,0,04976,1260,06269,1,0

0002685569,15051,0398,00000,0,00000,0003,00000,0,0,04967,1202,05971,1,0

0002685669,15051,0398,00000,0,00000,0000,00000,0,0,04982,1213,06041,1,0

0002685769,15051,0398,00000,0,00005,0000,00000,0,0,04984,1248,06223,1,0

0002685869,14999,0574,00000,0,00003,0003,00000,0,0,04986,1324,06603,1,0

0002685969,14999,0574,00000,0,00000,0004,00000,0,0,04945,1833,09068,1,0

0002686069,14999,0574,00000,0,00005,0004,00000,0,0,04982,1195,05954,1,0

0002686169,15044,0460,00000,0,00000,0000,00000,0,0,04979,1257,06259,1,0

0002686269,15044,0460,00000,0,00003,0000,00000,0,0,04988,1254,06258,1,0

0002686369,15044,0460,00000,0,00002,0000,00000,0,0,04980,1234,06149,1,0

0002686469,15041,0490,00000,0,00000,0000,00000,0,0,04981,1232,06137,1,0

0002686569,15041,0490,00000,0,00000,0000,00000,0,0,04971,1242,06174,1,0

0002686669,15041,0490,00000,0,00000,0000,00000,0,0,04982,1320,06577,1,0

0002686769,15026,0485,00000,0,00003,0000,00000,0,0,04981,1253,06242,1,0

0002686869,15026,0485,00000,0,00000,0000,00000,0,0,04970,1210,06012,1,0

0002686969,15026,0485,00000,0,00000,0007,00000,0,0,04972,1290,06410,1,0

0002687069,15001,0537,00000,0,00000,0000,00000,0,0,04982,1219,06072,1,0

0002687169,15001,0537,00000,0,00000,0005,00000,0,0,04979,1157,05759,1,0

0002687269,15001,0537,00000,0,00002,0003,00000,0,0,04975,1243,06185,1,0

0002687369,15042,0469,00000,0,00001,0002,00000,0,0,04981,1251,06231,1,0

0002687469,15042,0469,00000,0,00000,0004,00000,0,0,04981,1304,06496,1,0

0002687569,15042,0469,00000,0,00001,0005,00000,0,0,04978,1277,06355,1,0

0002687669,15037,0466,00000,0,00000,0004,00000,0,0,04969,1354,06730,1,0

0002687769,15037,0466,00000,0,00000,0004,00000,0,0,04975,1266,06296,1,0

0002687869,15037,0466,00000,0,00000,0000,00000,0,0,04974,1237,06155,1,0

0002687969,15026,0469,00000,0,00000,0000,00000,0,0,04974,1222,06079,1,0

0002688069,15026,0469,00000,0,00001,0000,00000,0,0,04976,1251,06223,1,0

0002688169,15026,0469,00000,0,00002,0000,00000,0,0,04980,0973,04847,1,0

0002688269,15058,0474,00000,0,00000,0000,00000,0,0,04978,1196,05954,1,0

0002688369,15058,0474,00000,0,00000,0000,00000,0,0,04977,1202,05984,1,0

0002688469,15058,0474,00000,0,00000,0000,00000,0,0,04973,1234,06140,1,0

0002688569,15034,0467,00000,0,00003,0005,00000,0,0,04981,1139,05672,1,0

0002688669,15034,0467,00000,0,00000,0000,00000,0,0,04962,1644,08158,1,0

0002688769,15034,0467,00000,0,00000,0000,00000,0,0,04975,1411,07019,1,0

0002688869,15063,0481,00000,0,00000,0000,00000,0,0,04975,1159,05765,1,0

0002688969,15063,0481,00000,0,00000,0000,00000,0,0,04978,1200,05974,1,0

0002689069,15063,0481,00000,0,00000,0000,00000,0,0,04975,1268,06307,1,0

0002689169,15037,0475,00000,0,00001,0000,00000,0,0,04983,1197,05961,1,0

0002689269,15037,0475,00000,0,00000,0000,00000,0,0,04976,1089,05421,1,0

0002689369,15037,0475,00000,0,00000,0000,00000,0,0,04980,1229,06125,1,0

0002689469,14983,0650,00000,0,00000,0000,00000,0,0,04974,1350,06714,1,0

0002689569,14983,0650,00000,0,00000,0000,00000,0,0,04980,1249,06225,1,0

0002689669,14983,0650,00000,0,00000,0000,00000,0,0,04980,1217,06065,1,0

0002689769,15051,0500,00000,0,00000,0000,00000,0,0,04981,1278,06365,1,0

0002689869,15051,0500,00000,0,00000,0000,00000,0,0,04972,1248,06205,1,0

0002689969,15051,0500,00000,0,00003,0000,00000,0,0,04981,1219,06073,1,0

0002690069,15035,0489,00000,0,00000,0000,00000,0,0,04974,1189,05915,1,0

0002690169,15035,0489,00000,0,00001,0000,00000,0,0,04984,1252,06244,1,0

0002690269,15035,0489,00000,0,00000,0000,00000,0,0,04978,1327,06605,1,0

0002690369,15055,0482,00000,0,00010,0000,00000,0,0,04983,1233,06144,1,0

0002690469,15055,0482,00000,0,00000,0000,00000,0,0,04977,1215,06049,1,0

0002690569,15055,0482,00000,0,00000,0004,00000,0,0,04981,1204,05998,1,0

0002690669,15065,0417,00000,0,00000,0003,00000,0,0,04986,1073,05349,1,0

0002690769,15065,0417,00000,0,00000,0000,00000,0,0,04974,1224,06089,1,0

0002690869,15065,0417,00000,0,00000,0000,00000,0,0,04974,1249,06211,1,0

0002690969,15065,0417,00000,0,00002,0000,00000,0,0,04973,1286,06399,1,0

0002691069,15032,0524,00000,0,00000,0003,00000,0,0,04971,1226,06095,1,0

0002691169,15032,0524,00000,0,00005,0005,00000,0,0,04975,1354,06735,1,0

0002691269,15032,0524,00000,0,00000,0000,00000,0,0,04974,1231,06122,1,0

0002691369,15003,0520,00000,0,00000,0000,00000,0,0,04986,1221,06088,1,0

0002691469,15003,0520,00000,0,00002,0000,00000,0,0,04975,1435,07137,1,0

0002691569,15003,0520,00000,0,00000,0000,00000,0,0,04977,1440,07167,1,0

0002691669,15010,0529,00000,0,00000,0000,00000,0,0,04976,1349,06714,1,0

0002691769,15010,0529,00000,0,00000,0002,00000,0,0,04977,1225,06099,1,0

0002691869,15010,0529,00000,0,00000,0002,00000,0,0,04969,1325,06583,1,0

0002691969,15020,0539,00000,0,00000,0000,00000,0,0,04970,1280,06364,1,0

0002692069,15020,0539,00000,0,00000,0000,00000,0,0,04980,1200,05977,1,0

0002692169,15020,0539,00000,0,00002,0007,00000,0,0,04979,1272,06333,1,0

0002692269,15037,0462,00000,0,00000,0000,00000,0,0,04979,1223,06089,1,0

0002692369,15037,0462,00000,0,00004,0010,00000,0,0,04976,1227,06108,1,0

0002692469,15037,0462,00000,0,00001,0004,00000,0,0,04980,1390,06923,1,0

0002692569,15000,0689,00000,0,00000,0001,00000,0,0,04979,1242,06181,1,0

0002692669,15000,0689,00000,0,00002,0001,00000,0,0,04982,1301,06480,1,0

0002692769,15000,0689,00000,0,00000,0000,00000,0,0,04976,1094,05449,1,0

0002692869,15039,0449,00000,0,00000,0002,00000,0,0,04972,1240,06169,1,0

0002692969,15039,0449,00000,0,00001,0001,00000,0,0,04978,1207,06008,1,0

0002693069,15039,0449,00000,0,00000,0001,00000,0,0,04976,1281,06374,1,0

0002693169,15009,0725,00000,0,00000,0000,00000,0,0,04969,1206,05994,1,0

0002693269,15009,0725,00000,0,00000,0000,00000,0,0,04961,1298,06439,1,0

0002693369,15009,0725,00000,0,00000,0000,00000,0,0,04964,1260,06259,1,0

0002693469,15026,0513,00000,0,00000,0000,00000,0,0,04967,1332,06616,1,0

0002693569,15026,0513,00000,0,00002,0004,00000,0,0,04974,1264,06289,1,0

0002693669,15026,0513,00000,0,00001,0000,00000,0,0,04984,1207,06016,1,0

0002693769,15033,0507,00000,0,00000,0000,00000,0,0,04974,1307,06502,1,0

0002693869,15033,0507,00000,0,00000,0000,00000,0,0,04978,1244,06191,1,0

0002693969,15033,0507,00000,0,00000,0000,00000,0,0,04968,1239,06154,1,0

0002694069,15041,0522,00000,0,00000,0004,00000,0,0,04976,1227,06103,1,0

0002694169,15041,0522,00000,0,00000,0007,00000,0,0,04973,1331,06621,1,0

0002694269,15041,0522,00000,0,00000,0004,00000,0,0,04982,1246,06209,1,0

