0002216269,15051,0348,00000,0,00002,0000,00000,0,0,04972,1594,07921,1,0

0002216369,15038,0539,00000,0,00000,0000,00000,0,0,04966,1616,08023,1,0

0002216469,15038,0539,00000,0,00001,0003,00000,0,0,04955,1613,07993,1,0

0002216569,15038,0539,00000,0,00004,0000,00000,0,0,04975,1338,06655,1,0

0002216669,15022,0526,00000,0,00000,0001,00000,0,0,04979,1286,06403,1,0

0002216769,15022,0526,00000,0,00001,0000,00000,0,0,04978,1266,06302,1,0

0002216869,15022,0526,00000,0,00000,0000,00000,0,0,04979,0869,04328,1,0

0002216969,15044,0514,00000,0,00000,0000,00000,0,0,04984,0919,04585,1,0

0002217069,15044,0514,00000,0,00000,0000,00000,0,0,04975,1369,06808,1,0

0002217169,15044,0514,00000,0,00005,0000,00000,0,0,04983,1354,06746,1,0

0002217269,15001,0557,00000,0,00001,0003,00000,0,0,04977,1383,06883,1,0

0002217369,15001,0557,00000,0,00000,0000,00000,0,0,04958,1721,08533,1,0

0002217469,15001,0557,00000,0,00000,0000,00000,0,0,04965,1651,08199,1,0

0002217569,15019,0721,00000,0,00000,0000,00000,0,0,04960,1690,08380,1,0

0002217669,15019,0721,00000,0,00000,0000,00000,0,0,04979,1403,06982,1,0

0002217769,15019,0721,00000,0,00000,0003,00000,0,0,04976,1383,06881,1,0

0002217869,15052,0407,00000,0,00003,0000,00000,0,0,04981,1001,04988,1,0

0002217969,15052,0407,00000,0,00004,0003,00000,0,0,04971,0992,04933,1,0

0002218069,15052,0407,00000,0,00000,0000,00000,0,0,04978,0987,04916,1,0

0002218169,15024,0431,00000,0,00000,0002,00000,0,0,04975,0970,04827,1,0

0002218269,15024,0431,00000,0,00000,0000,00000,0,0,04984,0980,04889,1,0

0002218369,15024,0431,00000,0,00000,0001,00000,0,0,04977,0983,04894,1,0

0002218469,15031,0404,00000,0,00000,0000,00000,0,0,04977,0985,04904,1,0

0002218569,15031,0404,00000,0,00000,0000,00000,0,0,04961,1531,07596,1,0

0002218669,15031,0404,00000,0,00001,0000,00000,0,0,04979,1323,06586,1,0

0002218769,15049,0388,00000,0,00000,0000,00000,0,0,04979,1399,06964,1,0

0002218869,15049,0388,00000,0,00000,0000,00000,0,0,04971,1427,07092,1,0

0002218969,15049,0388,00000,0,00000,0000,00000,0,0,04964,1588,07878,1,0

0002219069,15006,0729,00000,0,00000,0000,00000,0,0,04958,1571,07791,1,0

0002219169,15006,0729,00000,0,00000,0005,00000,0,0,04947,2011,09945,1,0

0002219269,15006,0729,00000,0,00000,0006,00000,0,0,04972,1330,06610,1,0

0002219369,15026,0411,00000,0,00002,0000,00000,0,0,04976,1013,05042,1,0

0002219469,15026,0411,00000,0,00000,0000,00000,0,0,04973,1330,06615,1,0

0002219569,15026,0411,00000,0,00000,0000,00000,0,0,04972,1458,07252,1,0

0002219669,15006,0561,00000,0,00000,0000,00000,0,0,04977,1008,05017,1,0

0002219769,15006,0561,00000,0,00000,0000,00000,0,0,04974,1366,06794,1,0

0002219869,15006,0561,00000,0,00000,0000,00000,0,0,04969,1256,06241,1,0

0002219969,15022,0597,00000,0,00000,0000,00000,0,0,04975,1168,05809,1,0

0002220069,15022,0597,00000,0,00000,0000,00000,0,0,04972,1363,06782,1,0

0002220169,15022,0597,00000,0,00002,0004,00000,0,0,04969,1295,06439,1,0

0002220269,15044,0444,00000,0,00000,0000,00000,0,0,04972,1508,07495,1,0

0002220369,15044,0444,00000,0,00004,0000,00000,0,0,04981,1120,05579,1,0

0002220469,15044,0444,00000,0,00000,0001,00000,0,0,04978,1348,06710,1,0

0002220569,15022,0528,00000,0,00004,0004,00000,0,0,04974,1368,06803,1,0

0002220669,15022,0528,00000,0,00004,0000,00000,0,0,04969,0997,04954,1,0

0002220769,15022,0528,00000,0,00000,0000,00000,0,0,04981,1020,05081,1,0

0002220869,15029,0497,00000,0,00000,0003,00000,0,0,04976,1384,06891,1,0

0002220969,15029,0497,00000,0,00001,0000,00000,0,0,04971,1487,07388,1,0

0002221069,15029,0497,00000,0,00000,0000,00000,0,0,04972,1047,05206,1,0

0002221169,15016,0636,00000,0,00000,0000,00000,0,0,04967,1571,07801,1,0

0002221269,15016,0636,00000,0,00000,0005,00000,0,0,04965,1589,07893,1,0

0002221369,15016,0636,00000,0,00001,0000,00000,0,0,04981,1248,06216,1,0

0002221469,15032,0563,00000,0,00003,0000,00000,0,0,04980,1235,06153,1,0

0002221569,15032,0563,00000,0,00000,0000,00000,0,0,04963,1603,07953,1,0

0002221669,15032,0563,00000,0,00000,0000,00000,0,0,04971,1316,06539,1,0

0002221769,15062,0323,00000,0,00000,0006,00000,0,0,04982,0879,04381,1,0

0002221869,15062,0323,00000,0,00002,0000,00000,0,0,04981,0874,04357,1,0

0002221969,15062,0323,00000,0,00000,0000,00000,0,0,04986,0867,04324,1,0

0002222069,15062,0323,00000,0,00003,0002,00000,0,0,04985,0873,04352,1,0

0002222169,15064,0385,00000,0,00007,0000,00000,0,0,04984,0853,04252,1,0

